wr_lookback,wr_entry,wr_exit,cci_lookback,cci_entry,cci_exit,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity
2,-90,-40,3,-80,50,89,0.7528089887640449,2.619047211403438,0.037208970111730306,0.042436194368755675,3.5168539325842696,13.663139841868936,0.5659255254371478,1.2184276899846767,-0.3578274477031125,1.5815598525764665,0.1456953642384106,1466313.9841868936
2,-90,-30,5,-80,-50,70,0.7285714285714285,2.747808118930482,0.0446007429061005,0.058579534115557164,3.757142857142857,11.008076121997977,0.5145458611800666,1.1248418101772044,-0.3257011937607832,1.5798095648307129,0.123841059602649,1200807.6121997978
2,-80,-30,7,-100,-50,79,0.7215189873417721,2.5753090075357785,0.039401146115237685,0.053307487278895005,4.177215189873418,10.984049965257812,0.514039340770309,1.0763694323629724,-0.3257642960497885,1.5779486794702182,0.1456953642384106,1198404.9965257812
2,-80,-30,7,-100,0,79,0.7215189873417721,2.5753090075357785,0.039401146115237685,0.053307487278895005,4.177215189873418,10.984049965257812,0.514039340770309,1.0763694323629724,-0.3257642960497885,1.5779486794702182,0.1456953642384106,1198404.9965257812
2,-80,-30,7,-100,50,79,0.7215189873417721,2.5753090075357785,0.039401146115237685,0.053307487278895005,4.177215189873418,10.984049965257812,0.514039340770309,1.0763694323629724,-0.3257642960497885,1.5779486794702182,0.1456953642384106,1198404.9965257812
2,-80,-30,7,-100,100,79,0.7215189873417721,2.5753090075357785,0.039401146115237685,0.053307487278895005,4.177215189873418,10.984049965257812,0.514039340770309,1.0763694323629724,-0.3257642960497885,1.5779486794702182,0.1456953642384106,1198404.9965257812
2,-90,-40,5,-80,-50,72,0.7361111111111112,2.8620122961250405,0.04246723682808469,0.05304904250058051,3.3194444444444446,10.965547355304873,0.5136486911310025,1.1927921804147232,-0.3257011937607833,1.5770549846625996,0.11456953642384106,1196554.7355304873
2,-95,-40,3,-80,0,66,0.7878787878787878,3.807628694909761,0.04455338225127282,0.040840453444721314,3.1515151515151514,11.0504985579918,0.5154381550824687,1.2797313625011437,-0.32702718455472446,1.576132442274736,0.09602649006622517,1205049.85579918
2,-80,-40,5,-50,-50,125,0.704,2.3037440771584587,0.029299508242852445,0.03954017241379315,3.312,17.67139614798713,0.6304171336714381,1.2069316355647337,-0.40065864732319667,1.5734519593755423,0.1900662251655629,1867139.614798713
2,-90,-30,10,-50,-50,71,0.7323943661971831,2.9262971756292098,0.04400321099258783,0.05111633672833937,4.0,10.881675073717343,0.5118715418966533,1.1103867174275457,-0.3257011937607833,1.571598605415631,0.1304635761589404,1188167.5073717344
2,-80,-30,3,-50,50,144,0.7291666666666666,2.0848202429800993,0.026170239188692053,0.04187619626649963,3.9166666666666665,17.600481838456997,0.6293813112627884,1.1322114029025157,-0.4006586473231968,1.5708666603546169,0.2543046357615894,1860048.1838456995
2,-80,-40,7,-50,-50,120,0.725,2.420962579787672,0.03025032683236556,0.03807278127599134,3.408333333333333,17.586630287315742,0.6291786022175072,1.2189338862292205,-0.4006586473231968,1.5703607208306967,0.18543046357615894,1858663.0287315743
2,-90,-40,3,-80,-50,95,0.7263157894736842,2.4154945484134647,0.030613369558092643,0.02976486319173044,2.873684210526316,10.817029140915439,0.5104946299300719,1.187208430098968,-0.3257011937607833,1.5673710741908216,0.12251655629139073,1181702.914091544
2,-85,-40,10,-100,-50,66,0.7121212121212122,2.532530882355357,0.038906648977845994,0.053069320235350714,3.5454545454545454,6.738961000524588,0.40740320992275647,1.0668211024644911,-0.26268373636794684,1.5509266601572087,0.10927152317880795,773896.1000524588
